"","hosts","hostclean","group"
"700","Coryphaena hippurus","Coryphaena hippurus",NA
"701","Dentex gibbosus","Dentex gibbosus",NA
"702","Galeoides decadactylus","Galeoides decadactylus",NA
"703","Istiophorus albicans","Istiophorus albicans",NA
"704","Katsuwonus pelamys","Katsuwonus pelamys",NA
"705","Makaira nigricans","Makaira nigricans",NA
"706","Pomadasys rogeri","Pomadasys rogeri",NA
"707","Pomatomus saltatrix","Pomatomus saltatrix",NA
"708","Sardinella aurita","Sardinella aurita",NA
"709","Sardinops ocellata","Sardinops ocellata",NA
"710","Scomberomorus tritor","Scomberomorus tritor",NA
"711","Thunnus maccoyi","Thunnus maccoyi",NA
"712","Trachinotus goreensis","Trachinotus goreensis",NA
"713","Trachinotus ovatus","Trachinotus ovatus",NA
"714","Trachurus trecae","Trachurus trecae",NA
"715","Xiphias gladius","Xiphias gladius",NA
"716","Bagre marinus","Bagre marinus",NA
"717","Centropristis striata","Centropristis striata",NA
"718","Gobiomorus fuscus","Gobiomorus fuscus",NA
"719","Lagodon rhomboides","Lagodon rhomboides",NA
"720","Paralichthys albigutta","Paralichthys albigutta",NA
"721","Prionotus tribulus","Prionotus tribulus",NA
"722","Rachycentron canadum","Rachycentron canadum",NA
"723","Stenotomus chrysops","Stenotomus chrysops",NA
"724","Synodus foetens","Synodus foetens",NA
"725","Bothus podas","Bothus podas",NA
"726","Cephalacanthus volitans","Cephalacanthus volitans",NA
"727","Cynoglossus canariensis","Cynoglossus canariensis",NA
"728","Dicologoglossa hexophthalmus","Dicologoglossa hexophthalmus",NA
"729","Epinephelus aeneus","Epinephelus aeneus",NA
"730","Morone punctata","Morone punctata",NA
"731","Pagellus bellottii","Pagellus bellottii",NA
"732","Psettodes belcheri","Psettodes belcheri",NA
"733","Pseudolithus brachygnathus","Pseudolithus brachygnathus",NA
"734","Scyacium micrurum","Scyacium micrurum",NA
"735","Serranus scriba","Serranus scriba",NA
"736","Trachinus radiatus","Trachinus radiatus",NA
"737","Zenopsis conchifer","Zenopsis conchifer",NA
"738","Pelecanus erythrorhynchos","Pelecanus erythrorhynchos",NA
"739","Procambarus clarkii","Procambarus clarkii",NA
"740","Dasyatis americana","Dasyatis americana",NA
"741","Dasyatis sabina","Dasyatis sabina",NA
"742","Dasyatis say","Dasyatis say",NA
"743","Fundulus similis","Fundulus similis",NA
"744","Menticirrhus americanus","Menticirrhus americanus",NA
"745","Trachinotus carolinus","Trachinotus carolinus",NA
"746","Atherina boyeri","Atherina boyeri",NA
"747","Atherina hepsetus","Atherina hepsetus",NA
"748","Atherina mochon","Atherina mochon",NA
"749","Hippocampus guttulatus","Hippocampus guttulatus",NA
"750","Symphodus ocellatus","Symphodus ocellatus",NA
"751","Trachinus draco","Trachinus draco",NA
"752","Crenilabrus griseus","Crenilabrus griseus",NA
"753","Dicentrarchus labrax","Dicentrarchus labrax",NA
"754","Crinia laevis","Crinia laevis",NA
"755","Crinia signifera","Crinia signifera",NA
"756","Crinia tasmaniensis","Crinia tasmaniensis",NA
"757","Pomadasys hasta","Pomadasys hasta",NA
"758","Numenius madagascariensis","Numenius madagascariensis",NA
"759","Limosa lapponica","Limosa lapponica",NA
"760","Antechinus stuartii","Antechinus stuartii",NA
"761","Isoodon macrourus","Isoodon macrourus",NA
"762","Isoodon obesulus","Isoodon obesulus",NA
"763","Myrmecobius fasciatus","Myrmecobius fasciatus",NA
"764","Perameles gunnii","Perameles gunnii",NA
"765","Perameles nasuta","Perameles nasuta",NA
"766","Phascogale tapoatafa","Phascogale tapoatafa",NA
"767","Megaptera nodosa","Megaptera nodosa",NA
"768","Accipiter cirrhocephalus","Accipiter cirrhocephalus",NA
"769","Accipiter fasciatus","Accipiter fasciatus",NA
"770","Accipiter novaehollandiae","Accipiter novaehollandiae",NA
"771","Aviceda subcristata","Aviceda subcristata",NA
"772","Circus approximans","Circus approximans",NA
"773","Falco berigora","Falco berigora",NA
"774","Falco cenchroides","Falco cenchroides",NA
"775","Ninox novaeseelandiae","Ninox novaeseelandiae",NA
"776","Ninox strenua","Ninox strenua",NA
"777","Dacelo novaeguineae","Dacelo novaeguineae",NA
"778","Halcyon sancta","Halcyon sancta",NA
"779","Neophoca cinerea","Neophoca cinerea",NA
"780","Leucocarbo fuscescens","Leucocarbo fuscescens",NA
"781","Phalacrocorax melanoleucos","Phalacrocorax melanoleucos",NA
"782","Phalacrocorax sulcirostris","Phalacrocorax sulcirostris",NA
"783","Phalacrocorax varius","Phalacrocorax varius",NA
"784","Platycephalus arenarius","Platycephalus arenarius",NA
"785","Platycephalus bassensis","Platycephalus bassensis",NA
"786","Platycephalus fuscus","Platycephalus fuscus",NA
"787","Platycephalus richardsoni","Platycephalus richardsoni",NA
"788","Cyclograpsus granulosus","Cyclograpsus granulosus",NA
"789","Hydromys chrysogaster","Hydromys chrysogaster",NA
"790","Paragrapsus gaimardii","Paragrapsus gaimardii",NA
"791","Paragrapsus quadridentatus","Paragrapsus quadridentatus",NA
"792","Cnidoglanis macrocephala","Cnidoglanis macrocephala",NA
"793","Paraplagusia guttata","Paraplagusia guttata",NA
"794","Callionymus calauropomus","Callionymus calauropomus",NA
"795","Pseudolabrus tetricus","Pseudolabrus tetricus",NA
"796","Acanthopagrus butcheri","Acanthopagrus butcheri",NA
"797","Homo sapiens","Homo sapiens",NA
"798","Sus scrofa","Sus scrofa",NA
"799","Alectura lathami","Alectura lathami",NA
"800","Acanthochoera chrysoptera","Acanthochoera chrysoptera",NA
"801","Colluricincla harmonica","Colluricincla harmonica",NA
"802","Pomatostomus superciliosus","Pomatostomus superciliosus",NA
"803","Rhipidura leucophrys","Rhipidura leucophrys",NA
"804","Corcorax melanorhamphos","Corcorax melanorhamphos",NA
"805","Corvus bennetti","Corvus bennetti",NA
"806","Corvus coronoides","Corvus coronoides",NA
"807","Corvus mellori","Corvus mellori",NA
"808","Corvus tasmanicus","Corvus tasmanicus",NA
"809","Grallina cyanoleuca","Grallina cyanoleuca",NA
"810","Reporhamphus melanochir","Reporhamphus melanochir",NA
"811","Rattus fuscipes","Rattus fuscipes",NA
"812","Rattus norvegicus","Rattus norvegicus",NA
"813","Rattus rattus","Rattus rattus",NA
"814","Crenimugil crenilabis","Crenimugil crenilabis",NA
"815","Aldrichetta forsteri","Aldrichetta forsteri",NA
"816","Acanthiza chrysorrhea","Acanthiza chrysorrhea",NA
"817","Amytornis purnelli","Amytornis purnelli",NA
"818","Anthochaera carunculata","Anthochaera carunculata",NA
"819","Anthus novaeseelandiae","Anthus novaeseelandiae",NA
"820","Aphelocephala leucopsis","Aphelocephala leucopsis",NA
"821","Artamus superciliosus","Artamus superciliosus",NA
"822","Canis familiaris","Canis familiaris",NA
"823","Cinclosoma castanotum","Cinclosoma castanotum",NA
"824","Cinclosoma cinnamoneum","Cinclosoma cinnamoneum",NA
"825","Climacteris leucophaea","Climacteris leucophaea",NA
"826","Climacteris melanura","Climacteris melanura",NA
"827","Climacteris picumnis","Climacteris picumnis",NA
"828","Daphoenositta chrysoptera","Daphoenositta chrysoptera",NA
"829","Felis catus","Felis catus",NA
"830","Gymnorhina tibicen","Gymnorhina tibicen",NA
"831","Lalage leucomela","Lalage leucomela",NA
"832","Lichenostomus plumulus","Lichenostomus plumulus",NA
"833","Lichenostomus virescens","Lichenostomus virescens",NA
"834","Manorina flavigula","Manorina flavigula",NA
"835","Melanodrys cucllata","Melanodrys cucllata",NA
"836","Microeca leucophaea","Microeca leucophaea",NA
"837","Oreoica gutturalis","Oreoica gutturalis",NA
"838","Pachycephala inornata","Pachycephala inornata",NA
"839","Pachycephala rufiventris","Pachycephala rufiventris",NA
"840","Pedionomus torquatus","Pedionomus torquatus",NA
"841","Poephila cincta","Poephila cincta",NA
"842","Pomatostomus ruficeps","Pomatostomus ruficeps",NA
"843","Pomatostomus temporalis","Pomatostomus temporalis",NA
"844","Sericornis brunneus","Sericornis brunneus",NA
"845","Sericornis cautus","Sericornis cautus",NA
"846","Sericornis fulginosus","Sericornis fulginosus",NA
"847","Sericornis pyrrhopygius","Sericornis pyrrhopygius",NA
"848","Turnix castanota","Turnix castanota",NA
"849","Turnix velox","Turnix velox",NA
"850","Zoothera dauma","Zoothera dauma",NA
"851","Galaxias attenuatus","Galaxias attenuatus",NA
"852","Charadrius rubricollis","Charadrius rubricollis",NA
"853","Charadrius ruficapillus","Charadrius ruficapillus",NA
"854","Menura novaehollandiae","Menura novaehollandiae",NA
"855","Acridotheres tristis","Acridotheres tristis",NA
"856","Centropus phasianius","Centropus phasianius",NA
"857","Charadrius alexandrinus","Charadrius alexandrinus",NA
"858","Haematopus fuliginosus","Haematopus fuliginosus",NA
"859","Haematopus longirostris","Haematopus longirostris",NA
"860","Pachyptila turtur","Pachyptila turtur",NA
"861","Thinornis rubicollis","Thinornis rubicollis",NA
"862","Menura alberti","Menura alberti",NA
"863","Antechinus agilis","Antechinus agilis",NA
"864","Potorous tridactylus","Potorous tridactylus",NA
"865","Sminthopsis leucopus","Sminthopsis leucopus",NA
"866","Sturnus vulgaris","Sturnus vulgaris",NA
"867","Threskiornis molucca","Threskiornis molucca",NA
"868","Vanellus miles","Vanellus miles",NA
"869","Vulpes vulpes","Vulpes vulpes",NA
"870","Wallabia bicolor","Wallabia bicolor",NA
"871","Arctocephalus pusillus","Arctocephalus pusillus",NA
"872","Biziura lobata","Biziura lobata",NA
"873","Cherax destructor","Cherax destructor",NA
"874","Platalea flavipes","Platalea flavipes",NA
"875","Threskiornis aethiopica","Threskiornis aethiopica",NA
"876","Tursiops truncatus","Tursiops truncatus",NA
"877","Bufo marinus","Bufo marinus",NA
"878","Burhinus grallarius","Burhinus grallarius",NA
"879","Hyla aurea","Hyla aurea",NA
"880","Hyla caerulea","Hyla caerulea",NA
"881","Lialis burtonis","Lialis burtonis",NA
"882","Limnodynastes dorsalis","Limnodynastes dorsalis",NA
"883","Podargus strigoides","Podargus strigoides",NA
"884","Litoria moorei","Litoria moorei",NA
"885","Trachinotus russelli","Trachinotus russelli",NA
"886","Thunnus thynnus","Thunnus thynnus",NA
"887","Siganus lineatus","Siganus lineatus",NA
"888","Boiga irregularis","Boiga irregularis",NA
"889","Demansia psammophis","Demansia psammophis",NA
"890","Demansia reticulata","Demansia reticulata",NA
"891","Eulamprus quoyii","Eulamprus quoyii",NA
"892","Hemiergis decresiensis","Hemiergis decresiensis",NA
"893","Lampropholis guichenoti","Lampropholis guichenoti",NA
"894","Pseudechis guttatus","Pseudechis guttatus",NA
"895","Pseudechis porphyriacus","Pseudechis porphyriacus",NA
"896","Pseudonaja textilis","Pseudonaja textilis",NA
"897","Varanus varius","Varanus varius",NA
"898","Upeneichthys porosus","Upeneichthys porosus",NA
"899","Anguilla reinhardti","Anguilla reinhardti",NA
"900","Barbus barbus","Barbus barbus",NA
"901","Cobitis taenia","Cobitis taenia",NA
"902","Misgurnus fossilis","Misgurnus fossilis",NA
"903","Scardinius erythrophthalmus","Scardinius erythrophthalmus",NA
"904","Salamandra atra","Salamandra atra",NA
"905","Carassius carassius","Carassius carassius",NA
"906","Cottus gobio","Cottus gobio",NA
"907","Cyprinus carpio","Cyprinus carpio",NA
"908","Lepomis gibbosus","Lepomis gibbosus",NA
"909","Proterorhinus marmoratus","Proterorhinus marmoratus",NA
"910","Silurus glanis","Silurus glanis",NA
"911","Bufo bufo","Bufo bufo",NA
"912","Rana esculenta","Rana esculenta",NA
"913","Rana lessonae","Rana lessonae",NA
"914","Rana temporaria","Rana temporaria",NA
"915","Triturus alpestris","Triturus alpestris",NA
"916","Ardea purpurea","Ardea purpurea",NA
"917","Bubo bubo","Bubo bubo",NA
"918","Buteo buteo","Buteo buteo",NA
"919","Strix aluco","Strix aluco",NA
"920","Oriolus oriolus","Oriolus oriolus",NA
"921","Buteo lagopus","Buteo lagopus",NA
"922","Circus aeruginosus","Circus aeruginosus",NA
"923","Circus cyaneus","Circus cyaneus",NA
"924","Falco tinnunculus","Falco tinnunculus",NA
"925","Hieraaetus pennatus","Hieraaetus pennatus",NA
"926","Sorex araneus","Sorex araneus",NA
"927","Picus viridis","Picus viridis",NA
"928","Ficedula albicollis","Ficedula albicollis",NA
"929","Pluvialis pluvialis","Pluvialis pluvialis",NA
"930","Vanellus vanellus","Vanellus vanellus",NA
"931","Coloeus monedula","Coloeus monedula",NA
"932","Corvus cornix","Corvus cornix",NA
"933","Corvus frugilegus","Corvus frugilegus",NA
"934","Erinaceus europaeus","Erinaceus europaeus",NA
"935","Anorthura troglodytes","Anorthura troglodytes",NA
"936","Erithacus luscinia","Erithacus luscinia",NA
"937","Erithacus philomela","Erithacus philomela",NA
"938","Erithacus rubecula","Erithacus rubecula",NA
"939","Pratincola rubetra","Pratincola rubetra",NA
"940","Pratincola rubicola","Pratincola rubicola",NA
"941","Ruticilla phoenicura","Ruticilla phoenicura",NA
"942","Sylvia atricapilla","Sylvia atricapilla",NA
"943","Anas platyrhynchos","Anas platyrhynchos",NA
"944","Anser anser","Anser anser",NA
"945","Aythya ferina","Aythya ferina",NA
"946","Aythya nyroca","Aythya nyroca",NA
"947","Fulica atra","Fulica atra",NA
"948","Netta rufina","Netta rufina",NA
"949","Alauda arvensis","Alauda arvensis",NA
"950","Anthus montana","Anthus montana",NA
"951","Anthus pratensis","Anthus pratensis",NA
"952","Anthus trivialis","Anthus trivialis",NA
"953","Coleus monedula","Coleus monedula",NA
"954","Corvus corone","Corvus corone",NA
"955","Fringilla coelebs","Fringilla coelebs",NA
"956","Hirundo rustica","Hirundo rustica",NA
"957","Oenanthe oenanthe","Oenanthe oenanthe",NA
"958","Phoenicurus phoenicurus","Phoenicurus phoenicurus",NA
"959","Sylvia nisoria","Sylvia nisoria",NA
"960","Salmo fario","Salmo fario",NA
"961","Salmo irideus","Salmo irideus",NA
"962","Thymallus thymallus","Thymallus thymallus",NA
"963","Coracias garrulus","Coracias garrulus",NA
"964","Chondrostoma nasus","Chondrostoma nasus",NA
"965","Gobio gobio","Gobio gobio",NA
"966","Hucho hucho","Hucho hucho",NA
"967","Nemachilus barbatulus","Nemachilus barbatulus",NA
"968","Phoxinus phoxinus","Phoxinus phoxinus",NA
"969","Squalius cephalus","Squalius cephalus",NA
"970","Citellus citellus","Citellus citellus",NA
"971","Charadrius pluvialis","Charadrius pluvialis",NA
"972","Upupa epops","Upupa epops",NA
"973","Lanius collurio","Lanius collurio",NA
"974","Anas crecca","Anas crecca",NA
"975","Clangula hyemalis","Clangula hyemalis",NA
"976","Ardea cinerea","Ardea cinerea",NA
"977","Cygnus olor","Cygnus olor",NA
"978","Salvelinus salvelinus","Salvelinus salvelinus",NA
"979","Rissa tridactyla","Rissa tridactyla",NA
"980","Sterna sanvicensis","Sterna sanvicensis",NA
"981","Capella gallinago","Capella gallinago",NA
"982","Chlamydotis undulata","Chlamydotis undulata",NA
"983","Buteo swainsoni","Buteo swainsoni",NA
"984","Milvus ictinus","Milvus ictinus",NA
"985","Erinaceus algirus","Erinaceus algirus",NA
"986","Catla catla","Catla catla",NA
"987","Puntius sophore","Puntius sophore",NA
"988","Setipinna phasa","Setipinna phasa",NA
"989","Channa striata","Channa striata",NA
"990","Clarias batrachus","Clarias batrachus",NA
"991","Glossogobius giuris","Glossogobius giuris",NA
"992","Mystus vittatus","Mystus vittatus",NA
"993","Ompok bimaculatus","Ompok bimaculatus",NA
"994","Ompok pabda","Ompok pabda",NA
"995","Channa marulius","Channa marulius",NA
"996","Channa punctatus","Channa punctatus",NA
"997","Nandus nandus","Nandus nandus",NA
"998","Rana tigrina","Rana tigrina",NA
"999","Clupisoma garua","Clupisoma garua",NA
"1000","Silonia silondia","Silonia silondia",NA
"1001","Euthynnus affinis","Euthynnus affinis",NA
"1002","Arius gagora","Arius gagora",NA
"1003","Pomadosya inaculatus","Pomadosya inaculatus",NA
"1004","Scatophagus argus","Scatophagus argus",NA
"1005","Hemirhamphus marginatus","Hemirhamphus marginatus",NA
"1006","Plotosus canius","Plotosus canius",NA
"1007","Clupea longiceps","Clupea longiceps",NA
"1008","Pangasius pangasius","Pangasius pangasius",NA
"1009","Pama pama","Pama pama",NA
"1010","Osteogeneiosus militaris","Osteogeneiosus militaris",NA
"1011","Arius platystomus","Arius platystomus",NA
"1012","Mugil tade","Mugil tade",NA
"1013","Mugil dussumieri","Mugil dussumieri",NA
"1014","Mugil subviridis","Mugil subviridis",NA
"1015","Elops saurus","Elops saurus",NA
"1016","Polynemus heptadactylus","Polynemus heptadactylus",NA
"1017","Polynemus paradaiseus","Polynemus paradaiseus",NA
"1018","Caranx kalla","Caranx kalla",NA
"1019","Stromateus cinereus","Stromateus cinereus",NA
"1020","Polynemus sextarius","Polynemus sextarius",NA
"1021","Arius jella","Arius jella",NA
"1022","Rhynchobatus djiddensis","Rhynchobatus djiddensis",NA
"1023","Lates calcarifer","Lates calcarifer",NA
"1024","Lutjanus lioglossus","Lutjanus lioglossus",NA
"1025","Gerres setifer","Gerres setifer",NA
"1026","Arenaria interpres","Arenaria interpres",NA
"1027","Calidris fuscicollis","Calidris fuscicollis",NA
"1028","Charadrius semipalmatus","Charadrius semipalmatus",NA
"1029","Crenilabrus tinca","Crenilabrus tinca",NA
"1030","Gaidropsaurus mediterraneus","Gaidropsaurus mediterraneus",NA
"1031","Scorpaena porcus","Scorpaena porcus",NA
"1032","Hoplias malabaricus","Hoplias malabaricus",NA
"1033","Amaurornis phoenicurus","Amaurornis phoenicurus",NA
"1034","Cornitermes cumulans","Cornitermes cumulans",NA
"1035","Eutermes arenarius","Eutermes arenarius",NA
"1036","Oriolus cristatus","Oriolus cristatus",NA
"1037","Crotophaga ani","Crotophaga ani",NA
"1038","Falco albicollis","Falco albicollis",NA
"1039","Brycon hilarii","Brycon hilarii",NA
"1040","Pacu nigricans","Pacu nigricans",NA
"1041","Colossoma bidens","Colossoma bidens",NA
"1042","Bufo agua","Bufo agua",NA
"1043","Coluber olivaceus","Coluber olivaceus",NA
"1044","Triportheus paranensis","Triportheus paranensis",NA
"1045","Mylossoma paraguayensis","Mylossoma paraguayensis",NA
"1046","Myrmecophaga tridactyla","Myrmecophaga tridactyla",NA
"1047","Tamandua tetradactyla","Tamandua tetradactyla",NA
"1048","Hypostomus carinatus","Hypostomus carinatus",NA
"1049","Hypostomus auroguttatus","Hypostomus auroguttatus",NA
"1050","Hypostomus lituratus","Hypostomus lituratus",NA
"1051","Hypostomus melanopterus","Hypostomus melanopterus",NA
"1052","Hypostomus plecostomus","Hypostomus plecostomus",NA
"1053","Monochirus maculipennis","Monochirus maculipennis",NA
"1054","Florida caerulea","Florida caerulea",NA
"1055","Ateuchus apicatus","Ateuchus apicatus",NA
"1056","Ateuchus carbonarius","Ateuchus carbonarius",NA
